PolNumber,FileName,Status,ErrorDetails,ExpectedResult,Timestamp
D26002239,WDQuote_D26002239.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26002833,WDQuote_D26002833.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26003171,WDQuote_D26003171.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26000931,WDQuote_D26000931.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26000932,WDQuote_D26000932.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26001140,WDQuote_D26001140.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26001141,WDQuote_D26001141.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26001142,WDQuote_D26001142.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26001166,WDQuote_D26001166.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26001920,WDQuote_D26001920.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100897851,WDQuote_1100897851.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100994724,WDQuote_1100994724.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101004093,WDQuote_1101004093.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101006122,WDQuote_1101006122.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101007716,WDQuote_1101007716.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101014514,WDQuote_1101014514.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101028480,WDQuote_1101028480.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101104885,WDQuote_1101104885.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100283702,WDQuote_1100283702.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100299724,WDQuote_1100299724.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100302973,WDQuote_1100302973.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100332285,WDQuote_1100332285.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100347978,WDQuote_1100347978.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100348711,WDQuote_1100348711.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100712175,WDQuote_1100712175.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100714379,WDQuote_1100714379.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100184504,WDQuote_1100184504.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100197498,WDQuote_1100197498.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100202108,WDQuote_1100202108.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100202462,WDQuote_1100202462.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100215506,WDQuote_1100215506.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100237641,WDQuote_1100237641.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100252988,WDQuote_1100252988.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100275443,WDQuote_1100275443.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
0002161929,WDQuote_0002161929.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
0002434086,WDQuote_0002434086.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100135385,WDQuote_1100135385.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100145475,WDQuote_1100145475.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100165636,WDQuote_1100165636.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100169570,WDQuote_1100169570.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100182999,WDQuote_1100182999.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101900969,WDQuote_1101900969.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101928556,WDQuote_1101928556.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102021849,WDQuote_1102021849.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102034503,WDQuote_1102034503.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102111018,WDQuote_1102111018.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102168422,WDQuote_1102168422.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102182894,WDQuote_1102182894.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101827812,WDQuote_1101827812.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101830691,WDQuote_1101830691.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101841995,WDQuote_1101841995.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101844825,WDQuote_1101844825.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101847307,WDQuote_1101847307.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101875555,WDQuote_1101875555.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101879037,WDQuote_1101879037.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101895140,WDQuote_1101895140.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101752119,WDQuote_1101752119.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101754149,WDQuote_1101754149.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101756409,WDQuote_1101756409.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101787719,WDQuote_1101787719.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101795019,WDQuote_1101795019.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101818613,WDQuote_1101818613.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101821922,WDQuote_1101821922.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101138206,WDQuote_1101138206.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101139048,WDQuote_1101139048.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101166124,WDQuote_1101166124.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101168211,WDQuote_1101168211.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101716221,WDQuote_1101716221.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101716619,WDQuote_1101716619.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101734042,WDQuote_1101734042.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101741005,WDQuote_1101741005.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500505076,WDQuote_1500505076.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500506116,WDQuote_1500506116.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500506223,WDQuote_1500506223.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500507742,WDQuote_1500507742.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102612486,WDQuote_1102612486.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102620026,WDQuote_1102620026.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102620224,WDQuote_1102620224.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102622642,WDQuote_1102622642.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1103097699,WDQuote_1103097699.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1103106938,WDQuote_1103106938.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500501794,WDQuote_1500501794.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500504459,WDQuote_1500504459.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102380100,WDQuote_1102380100.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102386842,WDQuote_1102386842.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102388079,WDQuote_1102388079.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102395603,WDQuote_1102395603.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102424478,WDQuote_1102424478.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102427406,WDQuote_1102427406.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102597562,WDQuote_1102597562.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102192760,WDQuote_1102192760.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102202130,WDQuote_1102202130.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102213541,WDQuote_1102213541.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102224738,WDQuote_1102224738.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102225115,WDQuote_1102225115.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102248273,WDQuote_1102248273.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102263249,WDQuote_1102263249.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102265483,WDQuote_1102265483.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100025975,WDQuote_8100025975.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100026569,WDQuote_8100026569.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100027161,WDQuote_8100027161.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100030629,WDQuote_8100030629.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100030637,WDQuote_8100030637.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100040230,WDQuote_8100040230.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100044877,WDQuote_8100044877.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100045817,WDQuote_8100045817.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500518285,WDQuote_1500518285.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500518582,WDQuote_1500518582.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500521172,WDQuote_1500521172.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500525777,WDQuote_1500525777.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500526023,WDQuote_1500526023.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500512197,WDQuote_1500512197.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500512205,WDQuote_1500512205.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500513252,WDQuote_1500513252.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500517071,WDQuote_1500517071.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500517576,WDQuote_1500517576.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500508435,WDQuote_1500508435.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500508658,WDQuote_1500508658.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500509359,WDQuote_1500509359.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500511157,WDQuote_1500511157.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1500511769,WDQuote_1500511769.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
0002079824,WDQuote_0002079824.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100106915,WDQuote_1100106915.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100128711,WDQuote_1100128711.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100145236,WDQuote_1100145236.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100163171,WDQuote_1100163171.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100180688,WDQuote_1100180688.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100186251,WDQuote_1100186251.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100195880,WDQuote_1100195880.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100732905,WDQuote_8100732905.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100741503,WDQuote_8100741503.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
280278480,WDQuote_280278480.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26001957,WDQuote_D26001957.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26002336,WDQuote_D26002336.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26002364,WDQuote_D26002364.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26003359,WDQuote_D26003359.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
D26003545,WDQuote_D26003545.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100091118,WDQuote_8100091118.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100098527,WDQuote_8100098527.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100287286,WDQuote_8100287286.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100293607,WDQuote_8100293607.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100602694,WDQuote_8100602694.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100620332,WDQuote_8100620332.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100624565,WDQuote_8100624565.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100045932,WDQuote_8100045932.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100046146,WDQuote_8100046146.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100052425,WDQuote_8100052425.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100056293,WDQuote_8100056293.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100067613,WDQuote_8100067613.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100082224,WDQuote_8100082224.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
8100082380,WDQuote_8100082380.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100337516,WDQuote_1100337516.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100339538,WDQuote_1100339538.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100349818,WDQuote_1100349818.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100680976,WDQuote_1100680976.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100714585,WDQuote_1100714585.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100719642,WDQuote_1100719642.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100753559,WDQuote_1100753559.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100310034,WDQuote_1100310034.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100312758,WDQuote_1100312758.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100318482,WDQuote_1100318482.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100319803,WDQuote_1100319803.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100324415,WDQuote_1100324415.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100324894,WDQuote_1100324894.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100330313,WDQuote_1100330313.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100333903,WDQuote_1100333903.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100248895,WDQuote_1100248895.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100280708,WDQuote_1100280708.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100281177,WDQuote_1100281177.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100292240,WDQuote_1100292240.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100299252,WDQuote_1100299252.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100303187,WDQuote_1100303187.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100195898,WDQuote_1100195898.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100195906,WDQuote_1100195906.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100195914,WDQuote_1100195914.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100195922,WDQuote_1100195922.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100229572,WDQuote_1100229572.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100231008,WDQuote_1100231008.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100235033,WDQuote_1100235033.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102105549,WDQuote_1102105549.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102176250,WDQuote_1102176250.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102177688,WDQuote_1102177688.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102193438,WDQuote_1102193438.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102223052,WDQuote_1102223052.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102253844,WDQuote_1102253844.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102266382,WDQuote_1102266382.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1102274352,WDQuote_1102274352.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101746038,WDQuote_1101746038.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101751962,WDQuote_1101751962.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101791422,WDQuote_1101791422.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101811535,WDQuote_1101811535.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101819249,WDQuote_1101819249.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101826376,WDQuote_1101826376.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101996504,WDQuote_1101996504.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101135327,WDQuote_1101135327.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101135376,WDQuote_1101135376.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101155580,WDQuote_1101155580.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101508341,WDQuote_1101508341.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101510628,WDQuote_1101510628.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101708772,WDQuote_1101708772.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101732582,WDQuote_1101732582.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1100893421,WDQuote_1100893421.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101002501,WDQuote_1101002501.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101058123,WDQuote_1101058123.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101068270,WDQuote_1101068270.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101111443,WDQuote_1101111443.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101130476,WDQuote_1101130476.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
1101133538,WDQuote_1101133538.xml,PASS,,ExpectedToPass=1,2026-03-26T03:07:22.111291+00:00
